annotation_lookup_t,annotation_lookup_x,annotation_lookup_y,annotation_lookup_z,approximate_center_error_voxels,approximate_length_error_voxels,approximate_quaternion_error_deg,center_t,center_x,center_y,center_z,dataset,evaluated,exact_center_error_voxels,index,metric_basis,mode,nematic_axis_error_deg,predicted_decode_center_distance,predicted_decode_quality_ratio,predicted_length_npz,predicted_raster_span,skip_reason,truth_center_x,truth_center_y,truth_center_z,truth_decode_center_distance,truth_decode_quality_ratio,truth_length_from_label_centroids,truth_raster_span,truth_rendered_time_offset
,,,,5.172040216394301,9.530998548332853,46.90863941066278,19.0,42.0,841.0,4.0,neural_tube_membrane,True,,90,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,23.859323998569273,0.8660254037844386,350.8626124939355,18.252931594848633,19.043250419388364,,,,,3.851695153507782,693.334710983114,,27.783930143181486,0
,,,,5.024937810560445,12.263104242287014,95.59879909910256,7.0,600.0,134.0,5.0,neural_tube_membrane,True,,91,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,40.997750628002805,0.8660254037844386,347.51935051252605,19.128829956054688,19.654836437278117,,,,,5.522680508593631,983.7021348703526,,31.3919341983417,0
,,,,7.681145747868608,11.453708219755818,45.17158627076162,20.0,121.0,734.0,4.0,neural_tube_membrane,True,,92,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,46.19669725033499,0.6086956521739091,245.00343639137435,18.519939422607422,18.79386686865491,,,,,7.533259586659682,890.2502100697226,,29.97364764236324,0
,,,,3.6742346141747673,13.951152016113568,27.774365091109686,3.0,663.0,614.0,4.0,neural_tube_membrane,True,,93,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,15.089232729481603,0.8660254037844386,359.2423715022745,19.35042381286621,19.035264390121704,,,,,4.400213939804419,938.2626584025987,,33.30157582897978,0
,,,,4.301162633521313,15.998178231594828,28.048080394705565,14.0,59.0,141.0,5.0,neural_tube_membrane,True,,94,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,11.150683645296587,0.8660254037844386,268.5648672399326,18.65723991394043,18.59848382855384,,,,,5.12355068335801,1258.8962714680117,,34.65541814553526,0
,,,,5.0990195135927845,9.678987366030654,115.09659655470196,3.0,914.0,45.0,5.0,neural_tube_membrane,True,,95,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,38.337977526390375,0.8660254037844386,361.1639719986651,19.761499404907227,19.04896750401909,,,,,5.722761571129799,997.3264586543661,,29.44048677093788,0
,,,,6.34428877022476,20.596009347287747,37.46344078009727,13.0,938.0,575.0,5.0,neural_tube_membrane,True,,96,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,21.323843600610026,0.8660254037844386,289.8252210471745,19.22782325744629,19.028620669766603,,,,,5.787918451395113,1676.6398571948048,,39.82383260473404,1
,,,,6.123724356957945,11.011303527747799,63.10247332870489,16.0,527.0,151.0,4.0,neural_tube_membrane,True,,97,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,67.86172620691137,0.8660254037844386,299.29599202381354,19.06201171875,19.042415209035607,,,,,6.1712625268571015,862.6236702951057,,30.0733152464978,0
,,,,4.636809247747852,11.669443403848788,47.53881986938433,6.0,191.0,747.0,5.0,neural_tube_membrane,True,,98,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,21.414873102237422,0.8660254037844386,340.29624171181194,19.067506790161133,18.185549876298243,,,,,5.6845802945336255,819.9722203737608,,30.73695019400992,0
,,,,5.408326913195984,8.100401977102528,88.43713965056345,4.0,736.0,404.0,5.0,neural_tube_membrane,True,,99,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,36.20351641155755,0.8660254037844386,294.4382682457772,19.13661003112793,18.187846990126797,,,,,5.168709822043582,708.6111847207035,,27.237012008230458,0
,,,,5.196152422706632,15.145404831506966,73.3227202138094,8.0,552.0,145.0,4.0,neural_tube_membrane,True,,100,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,60.99028517569308,0.7776888838088966,282.32400372542,19.302061080932617,19.234109647046164,,,,,4.769696007084728,1684.0199953594406,,34.44746591243958,0
,,,,6.708203932499369,19.213017212724615,73.81223596404487,3.0,885.0,270.0,5.0,neural_tube_membrane,True,,101,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,56.461755872670395,0.8660254037844386,229.1608109698131,18.552717208862305,18.183503191148763,,,,,6.837397165588672,1077.9200141471104,,37.76573442158692,1
,,,,7.365459931328117,15.238972860406108,28.1639493450698,6.0,931.0,8.0,5.0,neural_tube_membrane,True,,102,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,12.09401038215598,0.8660254037844386,272.19978938929677,18.376333236694336,17.733039655170924,,,,,6.59545297913646,1016.163088538943,,33.615306097100444,0
,,,,5.873670062235365,11.804572038931603,28.45798166334225,19.0,11.0,513.0,4.0,neural_tube_membrane,True,,103,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,25.160668219448176,0.8660254037844386,313.2430783523877,18.870624542236328,18.386478989387125,,,,,6.935036161585605,904.6436604082577,,30.67519658116793,1
,,,,6.745368781616021,20.082523792836184,45.552780813391365,10.0,515.0,654.0,4.0,neural_tube_membrane,True,,104,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,19.339558700047867,0.8660254037844386,216.54327465189763,18.760295867919922,18.397069188388834,,,,,5.749021655899352,1092.8045263454708,,38.842819660756106,0
,,,,7.7781745930520225,16.153990117769553,36.70448757838768,14.0,323.0,288.0,5.0,neural_tube_membrane,True,,105,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,24.92554039678126,0.8660254037844386,225.57100120462079,18.211414337158203,17.266888982272697,,,,,8.845990233426479,1159.08076172395,,34.365404454927756,1
,,,,7.280109889280518,15.64802362117981,38.19589359312931,15.0,34.0,396.0,4.0,neural_tube_membrane,True,,106,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,38.3713880212302,0.46577048936180016,126.09855392895254,18.799442291259766,17.483647049091534,,,,,7.92148975887743,1684.01999535944,,34.447465912439576,0
,,,,7.211102550927978,17.040124936498927,49.74893421810817,18.0,445.0,134.0,4.0,neural_tube_membrane,True,,107,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,56.49560936625101,0.8660254037844386,327.8312099995606,18.53550148010254,18.600930680575757,,,,,7.399324293474371,1223.5982441495855,,35.575626416601466,1
,,,,6.164414002968976,12.387654275087918,61.374557662736414,9.0,195.0,206.0,4.0,neural_tube_membrane,True,,108,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,19.561874056321617,0.8660254037844386,212.89645494024762,17.856672286987305,17.289684367131123,,,,,6.689544080129826,920.5251974538289,,30.244326562075223,0
,,,,7.632168761236874,10.664622446280937,37.62522749627993,13.0,658.0,393.0,4.0,neural_tube_membrane,True,,109,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,54.52368835259813,0.5718672364333219,245.00343639137455,19.167638778686523,18.79386686865491,,,,,8.276472678623424,849.0577745714282,,29.83226122496746,0
,,,,7.826237921249264,14.752966206539192,22.50790989219024,3.0,653.0,8.0,4.0,neural_tube_membrane,True,,110,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,5.931319066953472,0.8660254037844386,376.45576163399505,18.857046127319336,19.238676341781073,,,,,7.106335201775948,918.591628353134,,33.61001233385853,0
,,,,7.088723439378913,15.682383110749022,39.06827477697801,15.0,71.0,254.0,4.0,neural_tube_membrane,True,,111,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,47.85619536817764,0.8660254037844386,346.052090554484,18.522003173828125,18.393751143852302,,,,,7.7781745930520225,1343.0137565660802,,34.20438628457715,0
,,,,8.54400374531753,17.360737188361192,47.96075297493332,6.0,164.0,164.0,4.0,neural_tube_membrane,True,,112,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,45.11221301449117,0.8660254037844386,346.9681379762474,18.116680145263672,16.818006552594465,,,,,8.874119674649425,1150.3965538365348,,35.477417333624864,0
,,,,7.697402159170326,16.285885191589173,30.267464266249263,2.0,978.0,379.0,5.0,neural_tube_membrane,True,,113,released NPZ prediction plus independently decoded ground-truth raster,predicted_centers,20.03201352010902,0.8660254037844386,131.38768192393783,18.086639404296875,16.571193799613454,,,,,7.934888088662118,1198.475761036052,,34.37252459588605,0
2.0,26.0,154.0,65.0,,4.248522507686026,,2.0,26.0,154.0,65.0,gastruloid_nuclei,True,0.5,0,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,10.904307762488985,0.8660254037844386,191.53925603942565,,15.06468540814194,,26.5,154.0,65.0,,,19.313207915827967,,
2.0,44.0,200.0,118.0,,1.0930426706019496,,2.0,44.0,200.0,118.0,gastruloid_nuclei,True,0.5,1,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,22.751528050944284,0.8660254037844386,202.09520981759974,,17.26451708008387,,44.0,200.0,118.5,,,18.35755975068582,,
2.0,50.0,117.0,113.0,,0.3886578340749285,,2.0,50.0,117.0,113.0,gastruloid_nuclei,True,0.7071067811865476,2,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,17.971662821239793,0.8660254037844386,91.32565148111347,,11.06573608610624,,50.5,117.5,113.0,,,10.677078252031311,,
2.0,79.0,141.0,43.0,,0.20042067301681143,,2.0,79.0,141.0,43.0,gastruloid_nuclei,True,0.5,3,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,17.501983628491722,0.8660254037844386,218.6902314443088,,15.323754023243213,,79.5,141.0,43.0,,,15.524174696260024,,
2.0,97.0,132.0,85.0,,2.1430127021581384,,2.0,97.0,132.0,85.0,gastruloid_nuclei,True,0.0,4,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,6.903731954957856,0.8660254037844386,104.46623528296918,,12.417207076402898,,97.0,132.0,85.0,,,14.560219778561036,,
2.0,114.0,150.0,57.0,,0.7624222532225406,,2.0,114.0,150.0,57.0,gastruloid_nuclei,True,0.7071067811865476,5,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,9.640489180896195,0.8660254037844386,409.03304566485895,,16.573810554064437,,114.5,150.5,57.0,,,15.811388300841896,,
2.0,123.0,227.0,86.0,,0.02571146678450731,,2.0,123.0,227.0,86.0,gastruloid_nuclei,True,0.8660254037844386,6,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,4.040593035511655,0.8660254037844386,85.085583957956,,10.318368966004094,,123.5,227.5,86.5,,,10.344080432788601,,
2.0,128.0,191.0,58.0,,0.8326147940125157,,2.0,128.0,191.0,58.0,gastruloid_nuclei,True,0.7071067811865476,7,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,16.244998446193538,0.8660254037844386,97.6033540681489,,11.414833919903375,,128.0,191.5,58.5,,,12.24744871391589,,
2.0,139.0,249.0,101.0,,3.455734026760595,,2.0,139.0,249.0,101.0,gastruloid_nuclei,True,0.0,8,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,25.67789203661932,0.8660254037844386,84.67604359212295,,10.686401596970356,,139.0,249.0,101.0,,,14.142135623730951,,
2.0,141.0,215.0,57.0,,1.191322911285365,,2.0,141.0,215.0,57.0,gastruloid_nuclei,True,0.7071067811865476,9,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,59.12925485227614,0.8660254037844386,196.32230171809934,,16.301532773250536,,141.5,215.5,57.0,,,17.4928556845359,,
2.0,163.0,96.0,74.0,,5.716200345973519,,2.0,163.0,96.0,74.0,gastruloid_nuclei,True,0.7071067811865476,10,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,71.34654337855085,0.8660254037844386,103.70940529203602,,11.076655277773146,,163.5,96.0,74.5,,,16.792855623746664,,
2.0,165.0,128.0,76.0,,0.19195876386410937,,2.0,165.0,128.0,76.0,gastruloid_nuclei,True,0.5,11,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,19.00714364381828,0.8660254037844386,127.26410241415687,,12.398514379597811,,165.0,128.0,76.5,,,12.206555615733702,,
2.0,167.0,146.0,136.0,,3.1475282866200853,,2.0,167.0,146.0,136.0,gastruloid_nuclei,True,0.5,12,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,35.05967557079784,0.8660254037844386,124.82964873212026,,12.116809235853662,,167.0,146.0,136.5,,,15.264337522473747,,
2.0,170.0,220.0,91.0,,7.073147849724656,,2.0,170.0,220.0,91.0,gastruloid_nuclei,True,0.5,13,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,6.163578317483242,0.8660254037844386,101.64133503609236,,11.065209297492398,,170.0,220.5,91.0,,,18.138357147217054,,
2.0,184.0,95.0,64.0,,1.2880067583158947,,2.0,184.0,95.0,64.0,gastruloid_nuclei,True,0.7071067811865476,14,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,10.393127836548388,0.8660254037844386,72.351444969414,,11.43991530304196,,184.5,95.0,64.5,,,12.727922061357855,,
2.0,188.0,167.0,76.0,,2.3918582875770635,,2.0,188.0,167.0,76.0,gastruloid_nuclei,True,0.8660254037844386,15,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,3.432384370887498,0.8660254037844386,210.2406477779536,,15.580342468034365,,188.5,167.5,76.5,,,17.97220075561143,,
2.0,192.0,212.0,88.0,,0.8253352169685613,,2.0,192.0,212.0,88.0,gastruloid_nuclei,True,0.7071067811865476,16,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,15.523042625862798,0.8660254037844386,225.68290452217127,,16.086199308319202,,192.5,212.0,88.5,,,16.911534525287763,,
2.0,208.0,96.0,43.0,,2.0067564450309323,,2.0,208.0,96.0,43.0,gastruloid_nuclei,True,0.5,17,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,13.533419353185794,0.8660254037844386,156.62171239625678,,14.515955196827372,,208.5,96.0,43.0,,,16.522711641858304,,
2.0,208.0,126.0,125.0,,3.959650439547165,,2.0,208.0,126.0,125.0,gastruloid_nuclei,True,0.7071067811865476,18,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,15.604557041690112,0.8660254037844386,125.74548826779257,,13.069735926379238,,208.5,126.5,125.0,,,17.029386365926403,,
2.0,232.0,199.0,115.0,,1.5960456333483286,,2.0,232.0,199.0,115.0,gastruloid_nuclei,True,0.7071067811865476,19,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,11.08887363703433,0.8660254037844386,205.7026209738867,,16.087422379537767,,232.5,199.0,115.5,,,14.491376746189438,,
2.0,248.0,216.0,69.0,,2.505451322110007,,2.0,248.0,216.0,69.0,gastruloid_nuclei,True,0.7071067811865476,20,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,16.526359684705795,0.8660254037844386,125.40226239380195,,13.050897863994038,,248.0,216.5,69.5,,,15.556349186104045,,
2.0,249.0,197.0,96.0,,0.23947732913703312,,2.0,249.0,197.0,96.0,gastruloid_nuclei,True,0.0,21,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,17.404211707541528,0.8660254037844386,124.67385620781086,,14.727152217958732,,249.0,197.0,96.0,,,14.966629547095765,,
2.0,274.0,62.0,111.0,,2.972743183274467,,2.0,274.0,62.0,111.0,gastruloid_nuclei,True,1.8708286933869707,22,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,9.42325609626203,0.8660254037844386,153.96137043220637,,14.520112501261433,,275.5,61.0,111.5,,,17.4928556845359,,
2.0,279.0,217.0,92.0,,0.07291147454290936,,2.0,279.0,217.0,92.0,gastruloid_nuclei,True,0.0,23,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,15.250369004391965,0.8660254037844386,123.30774474037862,,13.041965574061091,,279.0,217.0,92.0,,,13.114877048604,,
2.0,283.0,188.0,78.0,,2.7014235324793567,,2.0,283.0,188.0,78.0,gastruloid_nuclei,True,0.0,24,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,12.32922657327512,0.8660254037844386,114.25724887865115,,12.398245338062143,,283.0,188.0,78.0,,,15.0996688705415,,
2.0,284.0,67.0,136.0,,0.6821308269783319,,2.0,284.0,67.0,136.0,gastruloid_nuclei,True,0.7071067811865476,25,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,15.171826585750239,0.8660254037844386,101.64133503609219,,11.065209297492398,,284.5,67.0,136.5,,,11.74734012447073,,
2.0,289.0,109.0,53.0,,0.4073668251814606,,2.0,289.0,109.0,53.0,gastruloid_nuclei,True,0.7071067811865476,26,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,13.82925042799288,0.8660254037844386,159.87404968713318,,14.75838406292164,,289.0,109.5,53.5,,,15.165750888103101,,
2.0,305.0,99.0,52.0,,2.7813102890110297,,2.0,305.0,99.0,52.0,gastruloid_nuclei,True,0.7071067811865476,27,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,14.176125974526292,0.8660254037844386,162.29064189760695,,15.051244211115977,,305.5,99.5,52.0,,,17.832554500127006,,
2.0,320.0,188.0,55.0,,0.809718446190935,,2.0,320.0,188.0,55.0,gastruloid_nuclei,True,0.7071067811865476,28,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,5.076973821730412,0.8660254037844386,186.66586869919414,,16.797098415468074,,320.5,188.5,55.0,,,17.60681686165901,,
3.0,37.0,126.0,133.0,,4.094510519495005,,3.0,37.0,126.0,133.0,gastruloid_nuclei,True,0.5,29,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,30.17111820005972,0.8660254037844386,202.06979899019657,,15.83034832567627,,37.0,126.5,133.0,,,19.924858845171276,,
3.0,63.0,84.0,120.0,,6.536299255435317,,3.0,63.0,84.0,120.0,gastruloid_nuclei,True,0.0,30,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,15.05781761903995,0.8660254037844386,212.32126290579757,,16.787508323945886,,63.0,84.0,120.0,,,23.323807579381203,,
3.0,72.0,227.0,116.0,,4.348349396996225,,3.0,72.0,227.0,116.0,gastruloid_nuclei,True,0.0,31,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,4.441432821910336,0.8660254037844386,141.73350451264946,,13.651650603003775,,72.0,227.0,116.0,,,18.0,,
3.0,84.0,234.0,103.0,,1.2604953516835256,,3.0,84.0,234.0,103.0,gastruloid_nuclei,True,0.5,32,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,17.09827472234772,0.8660254037844386,93.75216212148331,,11.428082188765995,,84.5,234.0,103.0,,,12.68857754044952,,
4.0,100.0,184.0,108.0,,1.1958287426751362,,4.0,100.0,184.0,108.0,gastruloid_nuclei,True,3.640054944640259,33,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,30.661964225969257,0.8660254037844386,105.03851004721652,,12.728391337345933,,103.0,186.0,107.5,,,11.532562594670797,,
3.0,99.0,163.0,140.0,,4.365809200120562,,3.0,99.0,163.0,140.0,gastruloid_nuclei,True,0.8660254037844386,34,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,3.5766771916902815,0.8660254037844386,92.86862397499009,,10.700709973198801,,99.5,163.5,140.5,,,15.066519173319364,,
4.0,126.0,228.0,62.0,,5.5983673037940065,,4.0,126.0,228.0,62.0,gastruloid_nuclei,True,1.118033988749895,35,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,20.630180802136504,0.8660254037844386,101.34945933411282,,11.044949673299232,,126.5,228.0,61.0,,,16.64331697709324,,
3.0,150.0,171.0,42.0,,1.7195804491079745,,3.0,150.0,171.0,42.0,gastruloid_nuclei,True,0.0,36,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,7.959440962980837,0.8660254037844386,202.0697989901966,,15.83034832567627,,150.0,171.0,42.0,,,17.549928774784245,,
3.0,162.0,83.0,114.0,,2.368334838044248,,3.0,162.0,83.0,114.0,gastruloid_nuclei,True,0.5,37,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,16.417006173678914,0.8660254037844386,223.49760901253674,,17.04815300090335,,162.0,83.0,114.5,,,19.4164878389476,,
4.0,166.0,219.0,129.0,,0.5281638539704439,,4.0,166.0,219.0,129.0,gastruloid_nuclei,True,2.345207879911715,38,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,54.11601321242774,0.8660254037844386,286.50488353901886,,17.747503028526623,,167.5,217.5,130.0,,,18.275666882497067,,
3.0,170.0,68.0,82.0,,1.7679103436037593,,3.0,170.0,68.0,82.0,gastruloid_nuclei,True,0.7071067811865476,39,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,20.55634198332296,0.8660254037844386,106.12063961157448,,14.785035013643089,,170.5,68.5,82.0,,,16.55294535724685,,
3.0,180.0,157.0,64.0,,0.9166256084827733,,3.0,180.0,157.0,64.0,gastruloid_nuclei,True,0.7071067811865476,40,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,1.7413011915411654,0.8660254037844386,199.45242148978318,,13.955030418888072,,180.5,157.0,64.5,,,13.038404810405298,,
3.0,192.0,82.0,78.0,,4.933658125263719,,3.0,192.0,82.0,78.0,gastruloid_nuclei,True,0.7071067811865476,41,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,10.953077505530308,0.8660254037844386,107.87641276243183,,12.444489071719048,,192.5,82.5,78.0,,,17.378147196982766,,
3.0,216.0,227.0,106.0,,1.0626172753714833,,3.0,216.0,227.0,106.0,gastruloid_nuclei,True,0.0,42,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,5.024548933813679,0.8660254037844386,223.49760901253674,,17.04815300090335,,216.0,227.0,106.0,,,18.110770276274835,,
4.0,227.0,216.0,62.0,,1.6370250525800003,,4.0,227.0,216.0,62.0,gastruloid_nuclei,True,3.1622776601683795,43,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,10.96503222498561,0.8660254037844386,110.48406394412801,,11.779382812418739,,228.0,216.0,59.0,,,13.416407864998739,,
3.0,261.0,134.0,33.0,,0.3217472262318779,,3.0,261.0,134.0,33.0,gastruloid_nuclei,True,0.0,44,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,4.146253884165255,0.8660254037844386,158.71204352820914,,15.040544269505338,,261.0,134.0,33.0,,,15.362291495737216,,
3.0,271.0,90.0,72.0,,3.517675728359615,,3.0,271.0,90.0,72.0,gastruloid_nuclei,True,0.7071067811865476,45,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,14.80393813023208,0.8660254037844386,110.48406394412777,,11.77938281241874,,271.0,90.5,72.5,,,15.297058540778355,,
3.0,272.0,209.0,61.0,,0.7861580693361816,,3.0,272.0,209.0,61.0,gastruloid_nuclei,True,0.5,46,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,7.950720496681237,0.8660254037844386,133.51324973060454,,13.944761793320053,,272.5,209.0,61.0,,,14.730919862656235,,
3.0,304.0,219.0,112.0,,0.2928644101371951,,3.0,304.0,219.0,112.0,gastruloid_nuclei,True,0.7071067811865476,47,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,10.022562657375202,0.8660254037844386,124.82964873212062,,12.116809235853662,,304.5,219.5,112.0,,,12.409673645990857,,
3.0,319.0,120.0,53.0,,0.025493347854583348,,3.0,319.0,120.0,53.0,gastruloid_nuclei,True,0.7071067811865476,48,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,5.633779564858494,0.8660254037844386,161.90003099741938,,14.790316408087984,,319.5,120.5,53.0,,,14.7648230602334,,
4.0,26.0,180.0,104.0,,,,4.0,26.0,180.0,104.0,gastruloid_nuclei,False,,49,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,,0.8660254037844386,122.30049764685425,,12.439640684614421,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,,,,,
4.0,69.0,92.0,82.0,,0.9016836179366479,,4.0,69.0,92.0,82.0,gastruloid_nuclei,True,0.5,50,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,4.998828701782351,0.8660254037844386,198.1301165658681,,16.56256557863633,,69.0,92.5,82.0,,,17.46424919657298,,
4.0,78.0,205.0,93.0,,1.8010232725190463,,4.0,78.0,205.0,93.0,gastruloid_nuclei,True,0.9013878188659973,51,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,13.328362681943432,0.8660254037844386,140.77205963965721,,14.237991659826395,,78.0,205.75,93.5,,,16.03901493234544,,
4.0,81.0,174.0,115.0,,1.9793902432135972,,4.0,81.0,174.0,115.0,gastruloid_nuclei,True,0.7071067811865476,52,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,23.58180883566211,0.8660254037844386,123.10808324167213,,13.05390613515931,,81.5,174.5,115.0,,,15.033296378372908,,
4.0,91.0,109.0,63.0,,0.9928852267480579,,4.0,91.0,109.0,63.0,gastruloid_nuclei,True,0.5,53,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,13.713263652860189,0.8660254037844386,107.21317655626802,,10.711814683971568,,91.0,109.0,63.5,,,11.704699910719626,,
4.0,99.0,188.0,49.0,,,,4.0,99.0,188.0,49.0,gastruloid_nuclei,False,,54,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,,0.8660254037844386,139.21510875651734,,14.241085409100412,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,,,,,
4.0,104.0,186.0,90.0,,7.8114132563250145,,4.0,104.0,186.0,90.0,gastruloid_nuclei,True,0.7071067811865476,55,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,59.500705128686185,0.8660254037844386,126.19411073741686,,12.437043474991572,,104.0,186.5,90.5,,,20.248456731316587,,
4.0,111.0,221.0,55.0,,1.1739115593665588,,4.0,111.0,221.0,55.0,gastruloid_nuclei,True,0.7071067811865476,56,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,12.676678649580651,0.8660254037844386,156.47790006960952,,14.212316369771857,,111.5,221.0,55.5,,,13.038404810405298,,
4.0,138.0,195.0,40.0,,2.0245535992582724,,4.0,138.0,195.0,40.0,gastruloid_nuclei,True,0.8660254037844386,57,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,34.79296881104421,0.8660254037844386,123.30774474037862,,13.041965574061091,,138.5,195.5,40.5,,,15.066519173319364,,
4.0,141.0,129.0,35.0,,0.4376163136806621,,4.0,141.0,129.0,35.0,gastruloid_nuclei,True,0.7071067811865476,58,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,10.539480735107816,0.8660254037844386,161.90003099741958,,14.790316408087985,,141.5,129.0,35.5,,,14.352700094407323,,
4.0,154.0,172.0,93.0,,2.0806030635903348,,4.0,154.0,172.0,93.0,gastruloid_nuclei,True,2.5495097567963922,59,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,13.236651049520104,0.8660254037844386,181.84810510921827,,15.065825135891913,,152.0,172.5,94.5,,,17.146428199482248,,
4.0,155.0,78.0,140.0,,,,4.0,155.0,78.0,140.0,gastruloid_nuclei,False,,60,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,,0.8660254037844386,177.653564198808,,13.37636900896395,production gather_groundtruth_info found no label pair within per-axis atol=3,,,,,,,,
4.0,163.0,70.0,100.0,,1.443309216669121,,4.0,163.0,70.0,100.0,gastruloid_nuclei,True,0.5,61,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,20.09486089131774,0.8660254037844386,223.8142816532289,,15.31974539757109,,163.0,70.0,100.5,,,16.76305461424021,,
4.0,208.0,152.0,119.0,,2.6555096353866112,,4.0,208.0,152.0,119.0,gastruloid_nuclei,True,0.0,62,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,12.07705717981234,0.8660254037844386,162.42084360617363,,13.957738090449539,,208.0,152.0,119.0,,,16.61324772583615,,
4.0,230.0,187.0,127.0,,0.41313455399694554,,4.0,230.0,187.0,127.0,gastruloid_nuclei,True,0.5,63,released prediction raster plus released raw daughter-label centroids,all_groundtruth_centers,3.7374631938338605,0.8660254037844386,128.34618258960586,,13.622534293621253,,230.5,187.0,127.0,,,14.035668847618199,,
