mode,evaluated_index,distance_error_voxels,time_distance_error_frames,full_quaternion_angle_error_deg,length_error_voxels
all_groundtruth_centers,104,0.7071067811865476,0,17.910659999408047,3.878148
all_groundtruth_centers,105,0.5,0,22.134210270862074,1.7266073
all_groundtruth_centers,106,0.7071067811865476,0,14.792911280258792,0.86170006
all_groundtruth_centers,107,0.5,0,34.97367205088966,1.4540911
all_groundtruth_centers,108,0.5,0,19.621795179365602,5.1015654
all_groundtruth_centers,109,0.5,0,6.730845596632592,1.8440418
all_groundtruth_centers,110,0.7071067811865476,0,13.887596011143287,4.3099775
all_groundtruth_centers,111,0.7071067811865476,0,178.12080256402805,1.1858406
all_groundtruth_centers,112,0.8660254037844386,0,32.662575604456045,5.981738
all_groundtruth_centers,113,0.5,0,21.709331140926857,0.52386093
all_groundtruth_centers,114,0.0,0,9.391450970058195,3.2704115
all_groundtruth_centers,115,0.5,0,42.98809156310526,1.2658806
all_groundtruth_centers,116,0.0,0,31.54068689603757,1.894311
all_groundtruth_centers,117,0.7071067811865476,0,6.082269564403927,2.5415964
all_groundtruth_centers,118,0.5,0,10.374769061504809,1.6607485
all_groundtruth_centers,119,0.7071067811865476,0,8.17399322890333,0.24873924
all_groundtruth_centers,120,0.7071067811865476,0,24.3701707596511,1.4711208
all_groundtruth_centers,121,0.8660254037844386,0,36.649290711707856,1.505559
all_groundtruth_centers,122,0.5,0,12.948010359217921,2.0802717
all_groundtruth_centers,123,0.5,0,6.889237006944589,0.04609871
all_groundtruth_centers,124,0.8660254037844386,0,28.04912406927465,0.3225603
all_groundtruth_centers,125,0.7071067811865476,0,23.015364745155182,1.1214046
all_groundtruth_centers,126,0.0,0,38.51728596241714,1.3661976
all_groundtruth_centers,127,0.5,0,7.827600677807525,1.4849043
all_groundtruth_centers,128,0.8660254037844386,0,37.418728975699864,0.35812473
all_groundtruth_centers,129,0.5,0,24.56975950761058,0.5524006
all_groundtruth_centers,130,0.5,0,13.791346792661418,1.0873623
all_groundtruth_centers,131,0.7071067811865476,0,163.46572825775013,3.9102392
all_groundtruth_centers,132,0.5,0,6.531318802724729,1.2233372
all_groundtruth_centers,133,0.5,0,7.0579652028757325,0.24228477
all_groundtruth_centers,134,0.0,0,14.09699612726479,2.4789886
all_groundtruth_centers,135,0.7071067811865476,0,45.64687500283004,0.02341175
all_groundtruth_centers,136,0.7071067811865476,0,12.324909421709396,0.79323006
all_groundtruth_centers,137,1.689628646627492,0,80.07110615614367,0.5459404
all_groundtruth_centers,138,0.8660254037844386,0,31.808266472162313,1.8837347
all_groundtruth_centers,139,0.7071067811865476,0,7.915233181362678,2.4892092
matched_groundtruth_centers,0,0.5,0.0,17.713184453382194,4.229908
matched_groundtruth_centers,1,0.5,0.0,15.269336961031588,1.7466068
matched_groundtruth_centers,2,0.7071067811865476,0.0,28.697898576923468,0.9915409
matched_groundtruth_centers,3,0.5,0.0,28.309560731491302,0.61321735
matched_groundtruth_centers,4,0.0,0.0,22.582894447059118,1.7890873
matched_groundtruth_centers,5,0.7071067811865476,0.0,17.487584497484363,0.037243843
matched_groundtruth_centers,6,0.8660254037844386,0.0,2.6094123769431903,0.6667633
matched_groundtruth_centers,7,0.7071067811865476,0.0,32.04018790703846,0.6750984
matched_groundtruth_centers,8,0.0,0.0,40.4452260120826,2.574853
matched_groundtruth_centers,9,0.7071067811865476,0.0,11.759294120265626,1.299469
matched_groundtruth_centers,10,0.5,0.0,21.369988331449015,0.31415272
matched_groundtruth_centers,11,0.5,0.0,69.48237130574819,2.6129532
matched_groundtruth_centers,12,0.5,0.0,5.512010247244713,6.857152
matched_groundtruth_centers,13,0.7071067811865476,0.0,11.060418616408455,1.7832556
matched_groundtruth_centers,14,0.8660254037844386,0.0,5.109163068663004,1.3283558
matched_groundtruth_centers,15,0.7071067811865476,0.0,13.61203419413872,0.36697388
matched_groundtruth_centers,16,0.5,0.0,31.00386319555852,1.1995726
matched_groundtruth_centers,17,0.7071067811865476,0.0,28.563436761973538,3.0033808
matched_groundtruth_centers,18,0.7071067811865476,0.0,24.077096903741346,1.2594414
matched_groundtruth_centers,19,0.7071067811865476,0.0,30.047267151675843,2.6301498
matched_groundtruth_centers,20,1.6583123951777,0.0,15.517825773664018,3.052742
matched_groundtruth_centers,21,0.0,0.0,11.214013932276139,0.17994499
matched_groundtruth_centers,22,0.0,0.0,24.49362470690858,2.5892735
matched_groundtruth_centers,23,0.7071067811865476,0.0,15.93649545866248,0.2953291
matched_groundtruth_centers,24,0.7071067811865476,0.0,21.742757959150264,2.0246916
matched_groundtruth_centers,25,0.7071067811865476,0.0,11.977381094363556,0.26132965
matched_groundtruth_centers,26,0.0,0.0,27.2048429851572,6.0556717
matched_groundtruth_centers,27,0.0,0.0,7.586975936816714,3.535904
matched_groundtruth_centers,28,0.5,0.0,21.69958500398564,0.95251846
matched_groundtruth_centers,29,3.0,0.0,83.46120314986247,0.3470955
matched_groundtruth_centers,30,0.8660254037844386,0.0,6.50146301936815,3.6435518
matched_groundtruth_centers,31,1.5811388300841898,0.0,13.645062230659931,5.467147
matched_groundtruth_centers,32,0.0,0.0,6.497301060861285,1.6804056
matched_groundtruth_centers,33,2.692582403567252,0.0,77.10049700841796,6.7321997
matched_groundtruth_centers,34,0.7071067811865476,0.0,17.757682052867064,0.41215515
matched_groundtruth_centers,35,0.7071067811865476,0.0,7.16267695019096,0.71229076
matched_groundtruth_centers,36,0.7071067811865476,0.0,23.938698009054466,3.7634544
matched_groundtruth_centers,37,0.0,0.0,4.160189730849669,1.2650414
matched_groundtruth_centers,38,2.692582403567252,0.0,75.11148736869366,3.6298227
matched_groundtruth_centers,39,0.0,0.0,6.182084472273153,0.021076202
matched_groundtruth_centers,40,0.7071067811865476,0.0,14.81346639995952,2.3834934
matched_groundtruth_centers,41,0.5,0.0,17.2579018904647,0.19979572
matched_groundtruth_centers,42,0.7071067811865476,0.0,23.02754908277372,0.8930464
matched_groundtruth_centers,43,0.7071067811865476,0.0,10.894749701827571,0.24847984
matched_groundtruth_centers,44,0.5,0.0,15.342859739102481,1.2356014
matched_groundtruth_centers,45,0.9013878188659973,0.0,17.76479671059516,0.7448473
matched_groundtruth_centers,46,0.7071067811865476,0.0,50.64339957063603,1.6099195
matched_groundtruth_centers,47,0.5,0.0,8.674151965245306,0.16246605
matched_groundtruth_centers,48,0.7071067811865476,0.0,24.139355711154508,1.6400242
matched_groundtruth_centers,49,0.8660254037844386,0.0,25.058979914201142,1.9207983
matched_groundtruth_centers,50,0.7071067811865476,0.0,19.960982540735834,1.0281706
matched_groundtruth_centers,51,2.5,0.0,26.170556728331842,3.05931
matched_groundtruth_centers,52,0.0,0.0,13.597599172408206,3.579752
matched_groundtruth_centers,53,0.7071067811865476,0.0,8.721895515778785,0.06996727
matched_groundtruth_centers,54,0.5,0.0,16.46885541854574,0.5641937
matched_groundtruth_centers,55,0.8660254037844386,0.0,15.255976519947636,3.7974339
matched_groundtruth_centers,56,0.7071067811865476,0.0,7.525647909743619,3.9678326
matched_groundtruth_centers,57,0.5,0.0,5.869759553009083,2.487424
matched_groundtruth_centers,58,0.0,0.0,2.200515191441259,4.3022547
matched_groundtruth_centers,59,0.7071067811865476,0.0,34.34596220198647,2.5333805
matched_groundtruth_centers,60,0.8660254037844386,0.0,7.456060606939864,0.28262806
matched_groundtruth_centers,61,0.0,0.0,39.360821507915624,2.9312677
matched_groundtruth_centers,62,0.5,0.0,13.139843197126748,2.7042408
matched_groundtruth_centers,63,0.7071067811865476,0.0,19.377094924108718,0.75978756
matched_groundtruth_centers,64,0.0,0.0,17.832744840805248,3.905939
matched_groundtruth_centers,65,0.7071067811865476,0.0,126.78363874044165,3.1940832
matched_groundtruth_centers,66,0.0,0.0,11.980982423308486,2.4162045
matched_groundtruth_centers,67,0.5,0.0,6.882752421682465,3.5673342
matched_groundtruth_centers,68,0.0,0.0,16.51691951691134,2.3679266
matched_groundtruth_centers,69,0.5,0.0,12.007798702372257,2.1724377
matched_groundtruth_centers,70,0.5,0.0,17.757410693235627,3.7311125
matched_groundtruth_centers,71,0.7071067811865476,0.0,55.28938880226681,2.625533
matched_groundtruth_centers,72,0.5,0.0,32.28525343305374,1.8415394
matched_groundtruth_centers,73,0.5,0.0,9.986686350819472,1.6066437
matched_groundtruth_centers,74,0.5,0.0,6.738088826475767,1.4383211
matched_groundtruth_centers,75,0.0,0.0,11.912596635595085,7.668953
matched_groundtruth_centers,76,0.7071067811865476,0.0,45.20887437448105,3.375698
matched_groundtruth_centers,77,0.5,0.0,17.792240040678614,1.5464897
matched_groundtruth_centers,78,0.5,0.0,3.3944929095338883,1.9762783
matched_groundtruth_centers,79,0.7071067811865476,0.0,10.60718344551083,0.67889977
matched_groundtruth_centers,80,0.7071067811865476,0.0,23.23469631602717,0.38272095
matched_groundtruth_centers,81,0.8660254037844386,0.0,163.70196446979875,0.3226509
matched_groundtruth_centers,82,0.5,0.0,15.267176748902251,2.5404282
matched_groundtruth_centers,83,0.7071067811865476,0.0,45.394808573027305,2.9122953
matched_groundtruth_centers,84,0.5,0.0,23.53950875027499,2.007204
matched_groundtruth_centers,85,2.598076211353316,0.0,175.23037131879062,2.9642038
